seller_id,dispatch_rate,return_rate
seller_0178,0.8867671583381023,0.20118031096148198
seller_0179,1.0,0.1003399922279999
seller_0180,0.9312833673882503,0.09049804824992529
seller_0181,0.857142122179186,0.08212772885947864
seller_0182,0.8464553750969444,0.09098041591187961
seller_0183,0.9241236207621593,0.1686424237338265
seller_0184,0.8888268607337074,0.0
seller_0185,0.9357000247046047,0.1766716850648163
seller_0186,0.9236618812286773,0.028802142377492748
seller_0187,0.8963585543671564,0.08666738353827927
seller_0188,0.8576603140965797,0.07853777898506692
seller_0189,0.8242576387657068,0.129427663488536
seller_0190,0.877674252396649,0.020093782405812624
seller_0191,0.9428199397161736,0.12310863330409715
seller_0192,0.9107046872065102,0.20121548116434262
seller_0193,0.8377130610644006,0.031841299770359474
seller_0194,0.9086590462925591,0.10948530838051979
seller_0195,0.9192658689864419,0.06690089111016956
seller_0196,0.8558071281899433,0.1212943603096518
seller_0197,0.9076862552972764,0.1009573888707876
seller_0198,0.9029104359223,0.06792565454778451
seller_0199,0.8428514851084689,0.1243936142435537
seller_0200,0.9178893680174142,0.19021740548933716
seller_0201,0.9280392263184117,0.09045481041363507
seller_0202,0.9541525621587639,0.1359878971074091
seller_0203,0.9526901026017451,0.035336352106441815
seller_0204,0.8311165316021455,0.052178181159099564
seller_0205,0.8531087480042439,0.12362031389401887
seller_0206,0.925751763360433,0.17420580142679826
seller_0207,0.9256892975456105,0.117780667439283
seller_0208,0.9257523843153024,0.08434709847384228
seller_0209,1.0,0.09996457027116772
seller_0210,0.9285445255346584,0.03747961330151413
seller_0211,0.9567782820090299,0.13022576631776833
seller_0212,0.9477000881746601,0.14411665311617047
seller_0213,0.9325695625652899,0.07739548335834598
seller_0214,0.8842365377679827,0.07649789261202493
seller_0215,0.9379484610246633,0.11329391148260243
seller_0216,0.8613587392731215,0.07816401319797023
seller_0217,0.8881590696629996,0.09669336926870889
seller_0218,0.8757318226085449,0.20498608945832578
seller_0219,0.9040937069693161,0.08764871496270017
seller_0220,1.0,0.08208299239893889
seller_0221,0.8066367403704127,0.06762290971824204
seller_0222,0.9343130095187256,0.13720959857499684
seller_0223,0.8193642064405174,0.09093879133909485
seller_0224,0.8764034067105283,0.0675313480839287
seller_0225,0.9544475298483683,0.16606520161365063
seller_0226,0.9032140009547731,0.17098015022568186
seller_0227,0.8461127611035347,0.06997882171306474
seller_0228,0.8642348145370016,0.006673002431969194
seller_0229,0.9339798874467338,0.15037568449184613
seller_0230,0.8634816684141432,0.0657685087119998
seller_0231,0.9108229294790988,0.13953127995813844
seller_0232,0.9022785919951907,0.0014948091144082187
seller_0233,0.8674199826197092,0.14462986691496546
seller_0234,1.0,0.03944140353596094
seller_0235,0.9316959511159005,0.13653820595332622
seller_0236,0.7987428706671197,0.10071365339182171
seller_0237,0.9093227157384715,0.05230302903016776
seller_0238,0.8669106767615806,0.07964818435366097
seller_0239,0.9426216667398112,0.13431592284783506
seller_0240,0.860373963078365,0.10529472265576172
seller_0241,0.8942631779266551,0.12922064902362423
seller_0242,0.9252493639490229,0.1988220292257743
seller_0243,0.9432877597085061,0.021787919414447438
seller_0244,0.8399851796472112,0.1808606287484312
seller_0245,0.8832749382079526,0.10521779687616065
seller_0246,0.8762527344419522,0.05506079758384359
seller_0247,0.8673335383713144,0.03348431871305051
seller_0248,0.9882727120140549,0.09054398046114834
seller_0249,0.9202490855480479,0.146082505596223
seller_0250,0.8369558022832477,0.0936225439811233
seller_0251,0.9458930973527389,0.17555774651236739
seller_0252,1.0,0.027441215497422053
seller_0253,0.9516232630275574,0.09939555260769728
seller_0254,0.8240315017022993,0.03738032777934405
seller_0255,0.8757882963566874,0.1181815941312484
seller_0256,0.9633455574593311,0.144344369504865
seller_0257,0.864616526719061,0.07896191031594735
seller_0258,0.9221909714073114,0.0
seller_0259,0.9387317026714669,0.10994740733982473
seller_0260,0.8536534764210959,0.12183692758667548
seller_0261,0.89702373219691,0.12021473774808489
seller_0262,0.7379366329965464,0.1617891095911077
seller_0263,0.8487806179332855,0.04644731601754756
seller_0264,0.887371592430342,0.1340108052725225
seller_0265,0.8376108409017575,0.15962537562389875
seller_0266,0.9816205651965818,0.011070620799674163
seller_0267,0.8284929311019684,0.11598259129594887
seller_0268,0.8779977756651508,0.07479100844961643
seller_0269,0.9065370288643045,0.09592386634491772
seller_0270,0.9720636644533058,0.11738382417691683
seller_0271,0.8282068924410281,0.07563857179432239
seller_0272,0.958158187607748,0.06621459604191941
seller_0273,0.9005116530509794,0.10170762087440123
seller_0274,0.8509245674476025,0.04563770305685987
seller_0275,0.9231051737131636,0.04570874355574073
seller_0276,0.9099529847786735,0.13396866414782518
seller_0277,0.8699891561420603,0.042560298242067196
seller_0278,0.9034901042495009,0.1333156250454606
seller_0279,0.880734320156912,0.12312956464269756
seller_0280,0.9056758672625624,0.013709663560470167
seller_0281,0.9331065337260523,0.06612176738321725
seller_0282,0.9793008408072676,0.15970547015236863
seller_0283,0.8381092250586576,0.050941723443015924
seller_0284,1.0,0.07677978688453062
seller_0285,0.8023956100238749,0.12310304466259483
seller_0286,0.8924107452482208,0.13916952546412978
seller_0287,0.9294158603242288,0.08742305569777523
seller_0288,0.9140495933867516,0.07012449026541792
seller_0289,0.8688650240089704,0.17111849308492538
seller_0290,0.8895938874821363,0.18694498318987895
seller_0291,0.8753499532670583,0.1489429025390898
seller_0292,0.8705317621527895,0.1042659071282512
seller_0293,0.9424801048510513,0.059586713917953685
seller_0294,0.9178507742982523,0.05847777967217174
seller_0295,0.8653545202369674,0.12612570526328787
seller_0296,0.9449799937716625,0.1209199110444342
seller_0297,0.9153649760438305,0.1700799296473215
seller_0298,0.940643105941948,0.13252250462680698
seller_0299,0.9314814420961807,0.024845984912009095
seller_0300,0.8585502494538964,0.15259738088614594
seller_0301,0.8719909479901515,0.05009696863427936
seller_0302,0.9373646802561632,0.08080143640238242
seller_0303,0.9305185132716732,0.11251001031258473
seller_0304,0.8989549203017926,0.19978337448919822
seller_0305,0.9058663691654392,0.2554959278002681
seller_0306,0.9638832447894212,0.13033615295680914
seller_0307,0.8704214305582085,0.09084016906398061
seller_0308,0.927354869058502,0.12672528242402753
seller_0309,0.8898903673783053,0.14438277129369181
seller_0310,0.889115939838639,0.08396661872214042
seller_0311,0.9549388425993596,0.18976056779561612
seller_0312,0.9412708174494016,0.1115035379595701
seller_0313,0.9406754818000319,0.12488715445456972
seller_0314,0.9652739403577165,0.13329621260272306
seller_0315,0.901050192081638,0.12107933053072278
seller_0316,0.9340976485647482,0.1419470250234806
seller_0317,0.8844866621703272,0.06913734067265384
seller_0318,0.9162083176244221,0.07208491230269848
seller_0319,0.8934928472816158,0.044992288351415256
seller_0320,0.904849798249636,0.12197506153101133
seller_0321,0.9297578512718457,0.13894682517560572
seller_0322,0.8590889658383264,0.1228886433075943
seller_0323,1.0,0.18372462166737688
seller_0324,0.8496991309250149,0.09972019905854768
seller_0325,0.8392905693606134,0.13343708277962563
seller_0326,0.9579055436750035,0.04541495619303429
seller_0327,0.9395831346981468,0.08064501487627995
seller_0328,0.9312059908526078,0.1347768878782889
seller_0329,0.9314172754632141,0.1424551055371572
seller_0330,0.8993876613576542,0.08530165261679089
seller_0331,0.8551372814257084,0.09642003740709666
seller_0332,0.9037902279096863,0.02410631266595953
seller_0333,0.8661419144243945,0.08214853995966953
seller_0334,0.9487559866708876,0.14451915817598932
seller_0335,0.8926471309248931,0.12876025080532832
seller_0336,0.8587251401603745,0.1250332860690605
seller_0337,0.8839307079173504,0.10248868435904801
seller_0338,0.9206465727137813,0.10035315793140882
seller_0339,0.8718137723598013,0.06698394302632765
seller_0340,0.8588889802216785,0.13494142101012674
seller_0341,0.9121843605745956,0.1210486472194695
seller_0342,0.9122483285554361,0.12460094239963997
seller_0343,0.8746528412314435,0.07369825786662099
seller_0344,0.8764480847190839,0.0
seller_0345,0.9116024968678819,0.15485763558768478
seller_0346,0.8275957829251338,0.0760581271995798
seller_0347,0.8296268112811722,0.05686121179784397
seller_0348,0.8640777889373782,0.1346739455956997
seller_0349,0.8893276424144076,0.08039936800404353
seller_0350,0.9155453782799002,0.1529968192023311
seller_0351,0.9737678108474777,0.1308502974788349
seller_0352,0.9428829811601009,0.13417846616002388
seller_0353,0.8920030735018286,0.031702214439973286
seller_0354,0.8990491896048656,0.16059719926932003
seller_0355,0.8498735317681095,0.11306252656169281
seller_0356,0.8990743432003805,0.08153614303768984
seller_0357,0.8855670680539931,0.10716942336711256
seller_0358,0.9161359280169045,0.011188238355084007
seller_0359,0.8586384528223838,0.12043264057403355
seller_0360,0.9259673257120586,0.048531424590896426
seller_0361,0.9766369456501289,0.032366485707823286
seller_0362,0.8945619925771572,0.023882040689105447
seller_0363,0.9200855861049471,0.15563441874949627
seller_0364,0.9345071995855556,0.06853683031536056
seller_0365,0.8799389764057082,0.17668638549582497
seller_0366,0.9112046240905208,0.07320992684738512
seller_0367,0.9006296200390898,0.014632102120352666
seller_0368,0.9048838049274416,0.04417377800256705
seller_0369,0.8613495108072267,0.16179058100034693
seller_0370,0.9012255087129472,0.09220509110316663
seller_0371,0.9248999145622725,0.07258563517546995
seller_0372,0.9725571803897521,0.10800091129263939
seller_0373,0.9479635413042604,0.12508913680837724
seller_0374,1.0,0.15586994079512306
seller_0375,0.8616326218555975,0.1724249614946463
seller_0376,0.9436160318360339,0.08201156771054571
seller_0377,0.9091671002869176,0.03369761569589809
seller_0378,1.0,0.07932674194383621
seller_0379,0.8595850857322425,0.11301402532914431
seller_0380,0.8580139078909612,0.05181205368946946
seller_0381,0.870030367727799,0.052142454255247855
seller_0382,0.7938052137845096,0.11718939407749428
seller_0383,0.873712248915962,0.09756738242147744
seller_0384,0.8620433669223151,0.10163984977057933
seller_0385,0.9075196893238104,0.06207523326499653
seller_0386,0.917087798788858,0.08847996428971164
seller_0387,0.9938085419607944,0.053788342786584786
seller_0388,0.9475211919093025,0.14450992055623935
seller_0389,0.8711548172168798,0.15176246673618765
seller_0390,0.8550792664325821,0.007690606888095308
seller_0391,0.9245959585753253,0.0535244569903795
seller_0392,0.8339883396489679,0.02517353724549605
seller_0393,0.9915729382927178,0.0674988032796551
seller_0394,0.9589720060360644,0.09582810151048196
seller_0395,0.8765412173947648,0.027517739015073497
seller_0396,0.8143432735454561,0.053907009343734345
seller_0397,0.9676936187082706,0.04980213139592508
seller_0398,0.8942730077373692,0.11036336646994721
seller_0399,0.9618908155986731,0.10346721685181252
seller_0400,0.8202786170602816,0.06391312233313734
seller_0401,0.8700312488523114,0.1088410436069699
seller_0402,0.9002621849859092,0.07266599577063673
seller_0403,0.9023490296882372,0.08641724448369734
seller_0404,0.8774967264260378,0.18367260451492687
seller_0405,0.9311424966173749,0.16702305258951738
seller_0406,0.8466189785308703,0.03502093815362012
seller_0407,0.8928810257489354,0.14148662089395875
seller_0408,0.906014781585595,0.1405698277245796
seller_0409,0.9257219417029374,0.042586835562369085
seller_0410,0.9355807439044446,0.14093888218774303
seller_0411,0.8437678954081066,0.17689659592062765
seller_0412,0.8232942914632189,0.04387275968777931
seller_0413,0.9638838410949255,0.05412485894928682
seller_0414,0.9166157005989796,0.15088307334217513
seller_0415,0.8625756731721723,0.1135747655412824
seller_0416,0.9775575987761261,0.12757381376197618
seller_0417,0.905783731714643,0.11702946082002484
seller_0418,0.9589648592031913,0.11953479604640721
seller_0419,0.9033759240705055,0.03367639358444585
seller_0420,1.0,0.15236588533107243
seller_0421,0.9877670421221603,0.1584794996213887
seller_0422,0.8875517925760463,0.08853046279659862
seller_0423,0.9485785475477178,0.09782615250930689
seller_0424,0.9322687974792574,0.023444624872213896
seller_0425,0.9684315778766175,0.12571273780089176
seller_0426,0.8517538269709948,0.1286028720857072
seller_0427,0.934302572999922,0.09689044915003446
seller_0428,0.9529212243424794,0.15621766799352516
seller_0429,0.8120630256788444,0.08329613845100298
seller_0430,0.8408370743667113,0.12823029629468002
seller_0431,0.798038391111995,0.049016783065394226
seller_0432,0.8865296582777721,0.0988223924562881
seller_0433,0.9358771127897981,0.09128228710485821
seller_0434,0.9751178526048014,0.11126539610204708
seller_0435,0.9037047390209888,0.08152365355833208
seller_0436,0.9814307772785646,0.09342637021641662
seller_0437,0.8309949270892555,0.14130235857207532
seller_0438,0.8148308780322423,0.07816178813808913
seller_0439,0.8972226150551691,0.01967114496306603
seller_0440,0.9192032724469654,0.18747919521027104
seller_0441,0.8983652625952954,0.16907270393452434
seller_0442,0.7966278949980061,0.03538686524471907
seller_0443,0.8955439980243606,0.13448539026225972
seller_0444,0.8347765249747574,0.07485126147243285
seller_0445,0.9334836274415019,0.11317436076655299
seller_0446,0.9183299123048424,0.11471120645067469
seller_0447,0.8530060106836322,0.08827960998418391
seller_0448,0.8743066541331653,0.06081171672068018
seller_0449,0.8470393239055525,0.06547294738418703
seller_0450,0.8968660451363414,0.05419040422593788
seller_0451,0.947757116025062,0.058408889588477765
seller_0452,0.8507136976832228,0.09664108549753224
seller_0453,0.9252023257758922,0.06421200054446241
seller_0454,0.873487119081378,0.134102603285631
seller_0455,0.8603563583868828,0.17436230776679637
seller_0456,0.8946484820022721,0.07099733793149786
seller_0457,0.8482378838790313,0.11197022502676886
seller_0458,0.872317534732641,0.12498425551514669
seller_0459,0.8401061053705576,0.12360011354596373
seller_0460,0.9982362566458195,0.10379776339580438
seller_0461,0.9017631775985865,0.13713412091798613
seller_0462,0.8650137246003707,0.12411244763403287
seller_0463,0.9106989955367111,0.03811687888363511
seller_0464,0.8943835975154585,0.14345780321946366
seller_0465,0.8889515200233389,0.1443645418633371
seller_0466,0.9307083350021713,0.06183569479107093
seller_0467,0.9378753855023653,0.10189689177238011
seller_0468,0.8734749426194737,0.13416644964055346
seller_0469,0.871209087967766,0.08953430902103193
seller_0470,0.8862474151424178,0.1536489023883006
seller_0471,0.7849039417632208,0.21819362473096804
seller_0472,0.8242404468900724,0.060700698368250885
seller_0473,0.9683437133722262,0.030947769842311262
seller_0474,0.9822483856750642,0.1151909297802438
seller_0475,0.8875481980221811,0.1360781252563072
seller_0476,0.9288278481527883,0.08845668130776156
seller_0477,0.9155625077271768,0.17266303316605172
seller_0478,1.0,0.03306971001383756
seller_0479,0.9559787455717289,0.13464593115158058
seller_0480,0.8936041204259617,0.06970695896205534
seller_0481,0.8522229779699787,0.18596889531036484
seller_0482,0.8196776839871214,0.19962576765840592
seller_0483,0.9101731817933612,0.06166717061083261
seller_0484,0.8621824627357848,0.072522143204571
seller_0485,0.8288873145201163,0.1429793943489901
seller_0486,0.8676713557878737,0.08064346751052427
seller_0487,0.8459225998192803,0.09772943910338809
seller_0488,0.9843570817536282,0.10126942102712051
seller_0489,0.9440819878474725,0.004016342190117178
seller_0490,0.8996013679341691,0.09930811269528814
seller_0491,0.9739972069445013,0.06551361129679131
seller_0492,0.9038684153823809,0.07534385888001141
seller_0493,0.8569357899335869,0.1721816001734407
seller_0494,0.9761562038634829,0.03717465528603718
seller_0495,0.926945502184233,0.14066025933739887
seller_0496,0.8481376922836772,0.08605185348340957
seller_0497,0.8904830660958196,0.08601199157520828
seller_0498,0.8562190873307621,0.13951859480258558
seller_0499,0.8308600134517832,0.11700256472844453
seller_0500,0.9463088773765821,0.12853064986097656
seller_0501,0.9954708320235066,0.14840923302664305
seller_0502,0.830071621309043,0.08343458084083387
seller_0503,0.9281484618345286,0.06938816327461249
seller_0504,0.8674678715439087,0.045742473672110096
seller_0505,0.8756437308117653,0.058729473501052246
seller_0506,0.8703803037880565,0.24745472126543627
seller_0507,0.8568004615160092,0.16223397903683934
seller_0508,0.9024260813972413,0.03244628168959894
seller_0509,0.8584524941794481,0.0338771021628215
seller_0510,0.913522841288992,0.12409330308592459
seller_0511,0.8974880945275432,0.12736323986889836
seller_0512,0.8880525976566795,0.12744419176586824
seller_0513,0.8546218168979202,0.08725221032231512
seller_0514,0.8711614334715834,0.093727286999855
seller_0515,0.9377695612912879,0.11639397620796788
seller_0516,0.9250458593812191,0.10429465031466653
seller_0517,0.8511222377600725,0.0
seller_0518,0.9049666152714613,0.08851001847124032
seller_0519,0.9375693561685895,0.05742967828698432
seller_0520,0.8165297359439314,0.10876057094542561
seller_0521,0.9271680096189968,0.24926295013017052
seller_0522,0.8668688120527077,0.11837408327371522
seller_0523,0.928529933429658,0.08432351569138011
seller_0524,0.8618370421728742,0.14609007509886263
seller_0525,0.809755894966774,0.12413439436046064
seller_0526,0.8186228781058419,0.12100472452259207
seller_0527,0.9024042473330691,0.13034252966078355
seller_0528,0.9129861250860741,0.20282717824147709
seller_0529,0.8547841687447796,0.04345557823370422
seller_0530,0.9319296229388687,0.12368160384057272
seller_0531,0.816923996886552,0.05368094350092308
seller_0532,0.8966960100676342,0.12777563231711242
seller_0533,0.8394491900118772,0.054065674425695286
seller_0534,0.867408194609892,0.07913165931974578
seller_0535,0.9023699335658207,0.08524550428810469
seller_0536,0.8569793317358024,0.14879083596723547
seller_0537,0.8807722227885088,0.1459227221971207
seller_0538,0.950314640460722,0.03771413117768078
seller_0539,0.8711554065238426,0.10274670554999245
seller_0540,0.9417846056032572,0.06452100726254137
seller_0541,0.8435146572671192,0.037074754466233276
seller_0542,0.9264902088957642,0.08914914747878148
seller_0543,0.972078431032895,0.08457586057720902
seller_0544,0.7764177749936355,0.22133582431727614
seller_0545,0.8601552372264761,0.12164799126803481
seller_0546,0.928853606359027,0.031119124962288136
seller_0547,0.8898477306978504,0.07176129979145289
seller_0548,0.9185572936685654,0.15106916477146992
seller_0549,0.869800740664209,0.20442213864349626
seller_0550,0.904329489373645,0.02070083438810208
seller_0551,0.892216138230396,0.0060037807430477486
seller_0552,0.9583891030829904,0.1935482587685891
seller_0553,0.9127210421650607,0.1194807088685452
seller_0554,0.9168801331037602,0.05658536340618168
seller_0555,0.8794061516938767,0.12673145430612176
seller_0556,0.8756196887963753,0.0
seller_0557,0.878372090609019,0.10016877532985806
seller_0558,0.9197226071189148,0.11639105864215427
seller_0559,0.8789507759589869,0.1462135069768915
seller_0560,0.9144887428448206,0.049305202385373115
seller_0561,1.0,0.10428435807016796
seller_0562,0.9435562351715846,0.05372876869702064
seller_0563,0.883698823391608,0.11276918778371586
seller_0564,0.9600606961081972,0.05523268388184879
seller_0565,0.8795962313489225,0.07959495804198898
seller_0566,0.7980937732411073,0.05020923026048855
seller_0567,0.8495956844541298,0.13255681209118286
seller_0568,0.8064604039487072,0.14292255583283328
seller_0569,0.8824243257979346,0.08826897150212931
seller_0570,0.9009209189594776,0.10191189974800142
seller_0571,0.9838218656137642,0.027570429268322802
seller_0572,0.9163463686882082,0.08501616759966066
seller_0573,0.8890449735595568,0.09748976914791277
seller_0574,0.9414702790591745,0.23103965455149877
seller_0575,0.7894432345496057,0.04440164871129182
seller_0576,0.9117807279054283,0.17320886193762186
seller_0577,0.9385432596943484,0.1498429386732904
seller_0578,0.826070687711008,0.11403182022450682
seller_0579,0.9571877021603464,0.1879310242097567
seller_0580,0.9169248203747207,0.11860527363034315
seller_0581,0.87923560430496,0.11945795978339645
seller_0582,0.9316390933053142,0.09734396734912273
seller_0583,1.0,0.16117844412093138
seller_0584,0.9090933127529248,0.1548234616905442
seller_0585,0.9124110293150168,0.06871613562518938
seller_0586,0.8770319550229878,0.034037640270061634
seller_0587,0.8575077815267604,0.08985096813021715
seller_0588,0.9415167908272123,0.05999807178011768
